name,width,height,date,latitude,longitude,category_id,genus,specific_epithet,image_name,sub_dir,day,label,filepath
Rhizocarpon geographicum,500,375,2013-06-14,44.81168,-66.96095,5437,Rhizocarpon,geographicum,5337a5a9-e31f-44ab-8292-c54844840f88.jpg,05437_Rhizocarpon_geographicum,165,230,train_mini/05437_Rhizocarpon_geographicum/5337a5a9-e31f-44ab-8292-c54844840f88.jpg
Clavulinopsis fusiformis,500,375,2013-07-17,38.91455,-78.70529,5505,Clavulinopsis,fusiformis,ef1ce34f-922f-47d3-bcc0-72b94119aec9.jpg,05505_Clavulinopsis_fusiformis,198,165,train_mini/05505_Clavulinopsis_fusiformis/ef1ce34f-922f-47d3-bcc0-72b94119aec9.jpg
Xeromphalina campanella,373,500,2013-07-27,43.59682,-72.48692,5591,Xeromphalina,campanella,581e3e8e-2c4e-4163-a991-e72f9a27567f.jpg,05591_Xeromphalina_campanella,208,162,train_mini/05591_Xeromphalina_campanella/581e3e8e-2c4e-4163-a991-e72f9a27567f.jpg
Lactarius rubidus,500,335,2011-03-12,37.7924,-122.16908,5706,Lactarius,rubidus,1ed2d77c-6c53-452c-9cc6-fd8e21298b26.jpg,05706_Lactarius_rubidus,71,125,train_mini/05706_Lactarius_rubidus/1ed2d77c-6c53-452c-9cc6-fd8e21298b26.jpg
Clavaria zollingeri,375,500,2013-07-30,44.46996,-72.80254,5504,Clavaria,zollingeri,62c6f82c-509f-4103-bea3-2046ed02f584.jpg,05504_Clavaria_zollingeri,211,152,train_mini/05504_Clavaria_zollingeri/62c6f82c-509f-4103-bea3-2046ed02f584.jpg
Laetiporus sulphureus,500,478,2013-08-06,43.13113,-72.53109,5662,Laetiporus,sulphureus,c5256bea-e1ec-4860-8854-bfc4d7b5003e.jpg,05662_Laetiporus_sulphureus,218,147,train_mini/05662_Laetiporus_sulphureus/c5256bea-e1ec-4860-8854-bfc4d7b5003e.jpg
Cantharellus lateritius,375,500,2013-08-11,35.76572,-82.04289,5624,Cantharellus,lateritius,eda1523c-ddf0-4661-94e7-788db12bcdb6.jpg,05624_Cantharellus_lateritius,223,215,train_mini/05624_Cantharellus_lateritius/eda1523c-ddf0-4661-94e7-788db12bcdb6.jpg
Ganoderma oregonense,500,375,2013-08-10,48.03478,-123.41182,5680,Ganoderma,oregonense,cb68932e-7a7f-4695-8ac0-7c8a9d300c4a.jpg,05680_Ganoderma_oregonense,222,19,train_mini/05680_Ganoderma_oregonense/cb68932e-7a7f-4695-8ac0-7c8a9d300c4a.jpg
Scleroderma citrinum,500,376,2013-08-12,43.47721,-72.69504,5613,Scleroderma,citrinum,64027612-9a0b-430d-91a2-05d1a858982a.jpg,05613_Scleroderma_citrinum,224,6,train_mini/05613_Scleroderma_citrinum/64027612-9a0b-430d-91a2-05d1a858982a.jpg
Clathrus archeri,500,280,2010-11-19,-33.95427,23.71427,5642,Clathrus,archeri,ad60bd55-af39-4dae-8d94-0f8851b39480.jpg,05642_Clathrus_archeri,323,209,train_mini/05642_Clathrus_archeri/ad60bd55-af39-4dae-8d94-0f8851b39480.jpg
Daedaleopsis confragosa,500,333,2013-08-17,40.59007,-80.16645,5675,Daedaleopsis,confragosa,3a6a5abf-a531-4edc-a47c-36da6a8960a2.jpg,05675_Daedaleopsis_confragosa,229,124,train_mini/05675_Daedaleopsis_confragosa/3a6a5abf-a531-4edc-a47c-36da6a8960a2.jpg
Clavaria zollingeri,375,500,2013-08-25,44.6743,-72.42911,5504,Clavaria,zollingeri,c46cdf54-2f71-4358-a5f7-b1b0b8817c84.jpg,05504_Clavaria_zollingeri,237,152,train_mini/05504_Clavaria_zollingeri/c46cdf54-2f71-4358-a5f7-b1b0b8817c84.jpg
Ganoderma applanatum,375,500,2013-08-30,43.759,-92.00562,5677,Ganoderma,applanatum,e3224cf4-a516-45d5-a244-ad1d4c1a1e7c.jpg,05677_Ganoderma_applanatum,242,85,train_mini/05677_Ganoderma_applanatum/e3224cf4-a516-45d5-a244-ad1d4c1a1e7c.jpg
Ramaria stricta,500,375,2013-08-31,43.4465,-72.48283,5632,Ramaria,stricta,bdaf097c-884c-4833-bcaa-22fcf3d1feb8.jpg,05632_Ramaria_stricta,243,275,train_mini/05632_Ramaria_stricta/bdaf097c-884c-4833-bcaa-22fcf3d1feb8.jpg
Suillus spraguei,480,358,2013-09-02,44.55329,-73.25305,5619,Suillus,spraguei,613bb3aa-88ea-4f99-b5df-00df2596eb8c.jpg,05619_Suillus_spraguei,245,16,train_mini/05619_Suillus_spraguei/613bb3aa-88ea-4f99-b5df-00df2596eb8c.jpg
Boletus edulis,500,375,2013-09-05,41.82644,-115.41999,5598,Boletus,edulis,42f178ff-7677-4de7-b2ca-a845dc96d4b8.jpg,05598_Boletus_edulis,248,187,train_mini/05598_Boletus_edulis/42f178ff-7677-4de7-b2ca-a845dc96d4b8.jpg
Lysurus mokusin,500,334,2012-05-19,33.98645,-117.38139,5646,Lysurus,mokusin,3563347e-8fad-4dd9-846e-f2b4370a3bad.jpg,05646_Lysurus_mokusin,140,145,train_mini/05646_Lysurus_mokusin/3563347e-8fad-4dd9-846e-f2b4370a3bad.jpg
Grifola frondosa,500,333,2011-10-11,40.03739,-78.63,5664,Grifola,frondosa,effbba70-1ece-4992-9cd6-f13ba5183994.jpg,05664_Grifola_frondosa,284,314,train_mini/05664_Grifola_frondosa/effbba70-1ece-4992-9cd6-f13ba5183994.jpg
Irpex lacteus,358,480,2013-09-21,43.04421,-70.7156,5658,Irpex,lacteus,d1f1490d-2d41-4920-a8d3-d82b52f7555f.jpg,05658_Irpex_lacteus,264,138,train_mini/05658_Irpex_lacteus/d1f1490d-2d41-4920-a8d3-d82b52f7555f.jpg
Cladonia cristatella,373,500,2013-09-23,35.83403,-80.24871,5399,Cladonia,cristatella,7dca7b9a-c043-4390-b21a-561252e5ed52.jpg,05399_Cladonia_cristatella,266,198,train_mini/05399_Cladonia_cristatella/7dca7b9a-c043-4390-b21a-561252e5ed52.jpg
Chlorophyllum rhacodes,500,333,2013-09-21,40.33104,-78.93793,5478,Chlorophyllum,rhacodes,3fdfc5de-6c5c-48a3-b8f2-c54462e3c3b5.jpg,05478_Chlorophyllum_rhacodes,264,253,train_mini/05478_Chlorophyllum_rhacodes/3fdfc5de-6c5c-48a3-b8f2-c54462e3c3b5.jpg
Pholiota aurivella,375,500,2013-09-27,44.32455,-72.48011,5584,Pholiota,aurivella,fc2a5044-e44d-4809-b6a8-d0a19f2ea591.jpg,05584_Pholiota_aurivella,270,290,train_mini/05584_Pholiota_aurivella/fc2a5044-e44d-4809-b6a8-d0a19f2ea591.jpg
Letharia columbiana,375,500,2013-09-30,34.26303,-116.90485,5412,Letharia,columbiana,4f512bd0-4372-4526-a701-6432d4615513.jpg,05412_Letharia_columbiana,273,217,train_mini/05412_Letharia_columbiana/4f512bd0-4372-4526-a701-6432d4615513.jpg
Pholiota aurivella,500,333,2013-10-05,47.08023,-122.977,5584,Pholiota,aurivella,1bb6010d-a4d6-4eb2-bd69-159f79e765cd.jpg,05584_Pholiota_aurivella,278,290,train_mini/05584_Pholiota_aurivella/1bb6010d-a4d6-4eb2-bd69-159f79e765cd.jpg
Coprinus comatus,374,500,2013-10-08,44.37376,-73.23331,5479,Coprinus,comatus,4a781b00-9f5f-4115-9793-361dde1e9ef3.jpg,05479_Coprinus_comatus,281,294,train_mini/05479_Coprinus_comatus/4a781b00-9f5f-4115-9793-361dde1e9ef3.jpg
Rhytisma acerinum,500,375,2013-10-09,43.58649,-72.91362,5451,Rhytisma,acerinum,b26f8022-a52c-4bc1-91c6-409f82204d37.jpg,05451_Rhytisma_acerinum,282,40,train_mini/05451_Rhytisma_acerinum/b26f8022-a52c-4bc1-91c6-409f82204d37.jpg
Hydnellum peckii,500,375,2013-10-09,46.08665,-121.70821,5716,Hydnellum,peckii,a70a14b1-a227-4ca2-9c12-a381638fe4cd.jpg,05716_Hydnellum_peckii,282,4,train_mini/05716_Hydnellum_peckii/a70a14b1-a227-4ca2-9c12-a381638fe4cd.jpg
Trametes versicolor,500,375,2013-05-30,39.26694,-84.80827,5695,Trametes,versicolor,b338b0e2-6666-4295-b4fc-0692ba159ad7.jpg,05695_Trametes_versicolor,150,58,train_mini/05695_Trametes_versicolor/b338b0e2-6666-4295-b4fc-0692ba159ad7.jpg
Ischnoderma resinosum,500,339,2013-09-07,43.02724,-90.12188,5655,Ischnoderma,resinosum,a345d2b7-3a4f-4799-b3a4-4891083452cb.jpg,05655_Ischnoderma_resinosum,250,186,train_mini/05655_Ischnoderma_resinosum/a345d2b7-3a4f-4799-b3a4-4891083452cb.jpg
Dacrymyces chrysospermus,500,335,2013-10-15,44.74324,-73.32812,5719,Dacrymyces,chrysospermus,28b13538-e2cf-46fb-bc8a-83d013a7697c.jpg,05719_Dacrymyces_chrysospermus,288,29,train_mini/05719_Dacrymyces_chrysospermus/28b13538-e2cf-46fb-bc8a-83d013a7697c.jpg
Phellinus robiniae,333,500,2013-10-17,39.41182,-76.54906,5636,Phellinus,robiniae,16cf0bc2-c1b8-43a3-8fbd-2fa23b3bde26.jpg,05636_Phellinus_robiniae,290,223,train_mini/05636_Phellinus_robiniae/16cf0bc2-c1b8-43a3-8fbd-2fa23b3bde26.jpg
Hygrocybe conica,500,375,2013-09-08,43.95483,-70.49704,5519,Hygrocybe,conica,c5d54b8c-3b81-410a-a8fc-a561f9690844.jpg,05519_Hygrocybe_conica,251,90,train_mini/05519_Hygrocybe_conica/c5d54b8c-3b81-410a-a8fc-a561f9690844.jpg
Gymnopilus junonius,500,333,2013-10-11,40.72606,-80.61361,5525,Gymnopilus,junonius,39eafdbd-d258-4774-81b8-4d5a5c8d9d61.jpg,05525_Gymnopilus_junonius,284,3,train_mini/05525_Gymnopilus_junonius/39eafdbd-d258-4774-81b8-4d5a5c8d9d61.jpg
Omphalotus illudens,500,333,2013-10-10,40.72606,-80.61361,5548,Omphalotus,illudens,0f451a43-bce0-4ce8-90af-58fdb2eb26fe.jpg,05548_Omphalotus_illudens,283,196,train_mini/05548_Omphalotus_illudens/0f451a43-bce0-4ce8-90af-58fdb2eb26fe.jpg
Evernia mesomorpha,500,358,2013-09-23,43.71491,-72.90493,5406,Evernia,mesomorpha,675b4671-2928-4402-a2ae-eec5582cd0cf.jpg,05406_Evernia_mesomorpha,266,191,train_mini/05406_Evernia_mesomorpha/675b4671-2928-4402-a2ae-eec5582cd0cf.jpg
Amanita fulva,374,500,2013-10-19,43.71258,-72.99089,5491,Amanita,fulva,ce34da1e-c268-43c5-9ee6-5e3c4ae2639f.jpg,05491_Amanita_fulva,292,176,train_mini/05491_Amanita_fulva/ce34da1e-c268-43c5-9ee6-5e3c4ae2639f.jpg
Fomitopsis betulina,500,333,2013-10-27,52.22283,0.1695,5652,Fomitopsis,betulina,8327f634-faea-45d0-92b0-958a445f2f00.jpg,05652_Fomitopsis_betulina,300,170,train_mini/05652_Fomitopsis_betulina/8327f634-faea-45d0-92b0-958a445f2f00.jpg
Stropharia ambigua,500,375,2013-10-16,47.07176,-122.97805,5586,Stropharia,ambigua,b6a5cc31-a4ce-45b2-a166-f849477d01e8.jpg,05586_Stropharia_ambigua,289,11,train_mini/05586_Stropharia_ambigua/b6a5cc31-a4ce-45b2-a166-f849477d01e8.jpg
Pleurotus ostreatus,500,335,2013-10-28,37.92339,-122.67675,5555,Pleurotus,ostreatus,af8dfb19-4d89-4613-b7cb-0dae7fca03c3.jpg,05555_Pleurotus_ostreatus,301,10,train_mini/05555_Pleurotus_ostreatus/af8dfb19-4d89-4613-b7cb-0dae7fca03c3.jpg
Stropharia ambigua,375,500,2013-10-29,47.07687,-122.97232,5586,Stropharia,ambigua,5502118f-b5f9-4e58-bd7b-763898700158.jpg,05586_Stropharia_ambigua,302,11,train_mini/05586_Stropharia_ambigua/5502118f-b5f9-4e58-bd7b-763898700158.jpg
Cortinarius violaceus,480,480,2013-11-04,47.42338,-123.32901,5507,Cortinarius,violaceus,ea72dcbf-af3c-4a32-a536-42b60a2656dd.jpg,05507_Cortinarius_violaceus,308,313,train_mini/05507_Cortinarius_violaceus/ea72dcbf-af3c-4a32-a536-42b60a2656dd.jpg
Laccaria amethysteo-occidentalis,375,500,2013-10-30,47.07143,-122.98089,5513,Laccaria,amethysteo-occidentalis,1acc55e2-9df0-41b6-94d7-f60894c5188a.jpg,05513_Laccaria_amethysteo-occidentalis,303,111,train_mini/05513_Laccaria_amethysteo-occidentalis/1acc55e2-9df0-41b6-94d7-f60894c5188a.jpg
Stropharia ambigua,375,500,2013-10-28,47.07075,-122.98389,5586,Stropharia,ambigua,2190fae7-bb79-4c2b-82f5-9ed20b31e995.jpg,05586_Stropharia_ambigua,301,11,train_mini/05586_Stropharia_ambigua/2190fae7-bb79-4c2b-82f5-9ed20b31e995.jpg
Cortinarius violaceus,500,375,2013-11-04,47.42,-123.33,5507,Cortinarius,violaceus,3f5db617-b3fe-4b34-84bf-47389d022f44.jpg,05507_Cortinarius_violaceus,308,313,train_mini/05507_Cortinarius_violaceus/3f5db617-b3fe-4b34-84bf-47389d022f44.jpg
Hypomyces lactifluorum,375,500,2010-07-28,47.77011,-94.08461,5466,Hypomyces,lactifluorum,48982df6-61da-4e4a-bb88-5771afbafedc.jpg,05466_Hypomyces_lactifluorum,209,104,train_mini/05466_Hypomyces_lactifluorum/48982df6-61da-4e4a-bb88-5771afbafedc.jpg
Amanita bisporigera,331,500,2013-08-01,19.27118,-99.20552,5488,Amanita,bisporigera,0b6f4aa2-748c-43d2-b942-2e480e889c2c.jpg,05488_Amanita_bisporigera,213,226,train_mini/05488_Amanita_bisporigera/0b6f4aa2-748c-43d2-b942-2e480e889c2c.jpg
Teloschistes chrysophthalmus,500,375,2013-11-18,39.44434,-96.7367,5439,Teloschistes,chrysophthalmus,6581862d-025e-40b7-a600-62f6c040ba8b.jpg,05439_Teloschistes_chrysophthalmus,322,134,train_mini/05439_Teloschistes_chrysophthalmus/6581862d-025e-40b7-a600-62f6c040ba8b.jpg
Trametes versicolor,500,375,2013-10-19,30.46303,-94.35014,5695,Trametes,versicolor,7cc06df6-2120-4125-b57a-f16244c7b38e.jpg,05695_Trametes_versicolor,292,58,train_mini/05695_Trametes_versicolor/7cc06df6-2120-4125-b57a-f16244c7b38e.jpg
Boletus edulis,500,281,2013-08-30,45.98674,-121.79903,5598,Boletus,edulis,bb7c9c87-cb0e-4421-a2b0-35cb3662d92d.jpg,05598_Boletus_edulis,242,187,train_mini/05598_Boletus_edulis/bb7c9c87-cb0e-4421-a2b0-35cb3662d92d.jpg
Cladonia macilenta,399,500,2013-11-29,39.39527,-123.78367,5402,Cladonia,macilenta,bdae035b-a476-4c0b-966c-c34bd73cdde2.jpg,05402_Cladonia_macilenta,333,122,train_mini/05402_Cladonia_macilenta/bdae035b-a476-4c0b-966c-c34bd73cdde2.jpg
Mycena epipterygia,500,375,2013-10-22,44.57711,-120.53249,5535,Mycena,epipterygia,9d358dc9-1f02-44a3-89e2-b1948c9c6f13.jpg,05535_Mycena_epipterygia,295,23,train_mini/05535_Mycena_epipterygia/9d358dc9-1f02-44a3-89e2-b1948c9c6f13.jpg
Pholiota squarrosa,375,500,2013-10-27,47.2607,-122.93724,5585,Pholiota,squarrosa,d79bb3e1-46a1-4065-80f8-c0e73441bfbc.jpg,05585_Pholiota_squarrosa,300,0,train_mini/05585_Pholiota_squarrosa/d79bb3e1-46a1-4065-80f8-c0e73441bfbc.jpg
Hydnellum peckii,500,375,2013-10-09,46.05679,-121.64356,5716,Hydnellum,peckii,fcde4782-02a7-47f5-94c8-644a8c435a55.jpg,05716_Hydnellum_peckii,282,4,train_mini/05716_Hydnellum_peckii/fcde4782-02a7-47f5-94c8-644a8c435a55.jpg
Gliophorus psittacinus,500,375,2013-11-19,47.07255,-122.97724,5517,Gliophorus,psittacinus,9fefe95c-7785-4dbb-965e-4c075f3836ef.jpg,05517_Gliophorus_psittacinus,323,62,train_mini/05517_Gliophorus_psittacinus/9fefe95c-7785-4dbb-965e-4c075f3836ef.jpg
Aleuria aurantia,375,500,2013-12-01,47.33342,-122.95801,5459,Aleuria,aurantia,30f9d018-325d-4eeb-bdea-9472aedb6cd9.jpg,05459_Aleuria_aurantia,335,279,train_mini/05459_Aleuria_aurantia/30f9d018-325d-4eeb-bdea-9472aedb6cd9.jpg
Craterellus tubaeformis,375,500,2013-12-03,47.07081,-122.98321,5626,Craterellus,tubaeformis,5d25a115-d0ad-480a-bf9e-6aebb90f7b98.jpg,05626_Craterellus_tubaeformis,337,1,train_mini/05626_Craterellus_tubaeformis/5d25a115-d0ad-480a-bf9e-6aebb90f7b98.jpg
Amanita bisporigera,500,333,2013-12-01,17.33218,-96.48737,5488,Amanita,bisporigera,b43d62a1-0a16-4c08-8b9e-763d594ab116.jpg,05488_Amanita_bisporigera,335,226,train_mini/05488_Amanita_bisporigera/b43d62a1-0a16-4c08-8b9e-763d594ab116.jpg
Leratiomyces ceres,500,333,2013-12-22,37.80646,-122.25848,5581,Leratiomyces,ceres,69a10ce8-d4a7-49a8-95a2-0921d316b4e4.jpg,05581_Leratiomyces_ceres,356,77,train_mini/05581_Leratiomyces_ceres/69a10ce8-d4a7-49a8-95a2-0921d316b4e4.jpg
Phaeotremella foliacea,500,281,2014-01-04,25.62444,-100.21808,5726,Phaeotremella,foliacea,750071ba-af21-48ca-a17c-86efc428a86b.jpg,05726_Phaeotremella_foliacea,4,57,train_mini/05726_Phaeotremella_foliacea/750071ba-af21-48ca-a17c-86efc428a86b.jpg
Cladonia evansii,500,335,2013-12-30,28.80055,-82.38278,5400,Cladonia,evansii,71a42698-11b9-4cda-9ac6-f1e7077cf4da.jpg,05400_Cladonia_evansii,364,128,train_mini/05400_Cladonia_evansii/71a42698-11b9-4cda-9ac6-f1e7077cf4da.jpg
Lactarius indigo,500,444,2010-10-03,37.97776,-92.76466,5705,Lactarius,indigo,c0e6e33e-6ee6-4dd3-bfde-6e313062783d.jpg,05705_Lactarius_indigo,276,21,train_mini/05705_Lactarius_indigo/c0e6e33e-6ee6-4dd3-bfde-6e313062783d.jpg
Ramalina farinacea,375,500,2014-01-25,38.36983,-122.50684,5424,Ramalina,farinacea,86265262-37c1-43a3-9fe1-0391862bec04.jpg,05424_Ramalina_farinacea,25,199,train_mini/05424_Ramalina_farinacea/86265262-37c1-43a3-9fe1-0391862bec04.jpg
Stereum ostrea,500,500,2014-01-19,35.70573,-79.02309,5712,Stereum,ostrea,724cb058-8a8e-4bb5-8724-40fee7d07bcd.jpg,05712_Stereum_ostrea,19,106,train_mini/05712_Stereum_ostrea/724cb058-8a8e-4bb5-8724-40fee7d07bcd.jpg
Teloschistes chrysophthalmus,500,375,2014-01-30,-45.12171,170.9807,5439,Teloschistes,chrysophthalmus,2d55267c-7e6a-470e-bc79-148bb12c4dba.jpg,05439_Teloschistes_chrysophthalmus,30,134,train_mini/05439_Teloschistes_chrysophthalmus/2d55267c-7e6a-470e-bc79-148bb12c4dba.jpg
Coprinopsis lagopus,500,375,2014-02-09,37.8066,-122.25835,5565,Coprinopsis,lagopus,daa603b6-3025-44be-a0f2-b401325d836d.jpg,05565_Coprinopsis_lagopus,40,211,train_mini/05565_Coprinopsis_lagopus/daa603b6-3025-44be-a0f2-b401325d836d.jpg
Pholiota squarrosa,500,375,2013-10-18,47.62727,-94.77311,5585,Pholiota,squarrosa,8aa18c7d-2243-4261-9f33-6977df77bbd3.jpg,05585_Pholiota_squarrosa,291,0,train_mini/05585_Pholiota_squarrosa/8aa18c7d-2243-4261-9f33-6977df77bbd3.jpg
Schizophyllum commune,500,333,2014-02-23,37.80662,-122.25836,5574,Schizophyllum,commune,9047f45f-5172-446f-bf3b-5be3175af3be.jpg,05574_Schizophyllum_commune,54,92,train_mini/05574_Schizophyllum_commune/9047f45f-5172-446f-bf3b-5be3175af3be.jpg
Puccinia malvacearum,500,373,2014-02-23,37.8081,-122.25035,5724,Puccinia,malvacearum,e007b8d5-6fbe-45fc-848c-00de3b368c74.jpg,05724_Puccinia_malvacearum,54,55,train_mini/05724_Puccinia_malvacearum/e007b8d5-6fbe-45fc-848c-00de3b368c74.jpg
Teloschistes flavicans,500,379,2014-02-23,38.21933,-122.66067,5441,Teloschistes,flavicans,460ee4b6-2f88-42bf-96e8-735157761154.jpg,05441_Teloschistes_flavicans,54,202,train_mini/05441_Teloschistes_flavicans/460ee4b6-2f88-42bf-96e8-735157761154.jpg
Teloschistes chrysophthalmus,500,375,2014-02-18,38.1282,-122.60636,5439,Teloschistes,chrysophthalmus,94ddb337-b139-450e-a12f-8b8da91b91bb.jpg,05439_Teloschistes_chrysophthalmus,49,134,train_mini/05439_Teloschistes_chrysophthalmus/94ddb337-b139-450e-a12f-8b8da91b91bb.jpg
Myxarium nucleatum,375,500,2014-03-04,37.84419,-122.22831,5596,Myxarium,nucleatum,5ddd7a56-0dd9-4603-800c-a8d5d36a7835.jpg,05596_Myxarium_nucleatum,63,95,train_mini/05596_Myxarium_nucleatum/5ddd7a56-0dd9-4603-800c-a8d5d36a7835.jpg
Acarospora socialis,500,375,2013-12-29,34.02105,-116.17918,5391,Acarospora,socialis,9b4778f3-6597-4a40-b5b3-67702928b018.jpg,05391_Acarospora_socialis,363,24,train_mini/05391_Acarospora_socialis/9b4778f3-6597-4a40-b5b3-67702928b018.jpg
Acarospora socialis,500,375,2013-12-26,33.8734,-115.90106,5391,Acarospora,socialis,fd7eae4c-8628-4a51-ac22-57778acd5a5b.jpg,05391_Acarospora_socialis,360,24,train_mini/05391_Acarospora_socialis/fd7eae4c-8628-4a51-ac22-57778acd5a5b.jpg
Trametes versicolor,500,500,2014-03-05,38.51758,-122.85626,5695,Trametes,versicolor,72d08c97-a77a-4ccc-9e58-c061c3acd645.jpg,05695_Trametes_versicolor,64,58,train_mini/05695_Trametes_versicolor/72d08c97-a77a-4ccc-9e58-c061c3acd645.jpg
Bolbitius titubans,333,500,2014-03-03,37.40674,-121.95685,5501,Bolbitius,titubans,37f7ce5a-3fa9-44fa-9124-b06a88727f4a.jpg,05501_Bolbitius_titubans,62,27,train_mini/05501_Bolbitius_titubans/37f7ce5a-3fa9-44fa-9124-b06a88727f4a.jpg
Calycina citrina,500,335,2011-10-15,46.69388,-90.85798,5448,Calycina,citrina,4f9ad413-4268-4726-aa54-45c2be3b9c82.jpg,05448_Calycina_citrina,288,302,train_mini/05448_Calycina_citrina/4f9ad413-4268-4726-aa54-45c2be3b9c82.jpg
Tapinella atrotomentosa,500,375,2008-08-21,49.08443,-121.7649,5620,Tapinella,atrotomentosa,6433ea1d-f455-448c-b460-a5003be58ba1.jpg,05620_Tapinella_atrotomentosa,234,317,train_mini/05620_Tapinella_atrotomentosa/6433ea1d-f455-448c-b460-a5003be58ba1.jpg
Armillaria mellea,500,414,2004-10-20,49.19239,-121.97413,5550,Armillaria,mellea,02be71e6-fa57-4e7d-b330-29322bde8469.jpg,05550_Armillaria_mellea,294,173,train_mini/05550_Armillaria_mellea/02be71e6-fa57-4e7d-b330-29322bde8469.jpg
Stropharia ambigua,375,500,2014-03-11,37.911,-122.26398,5586,Stropharia,ambigua,ba3ea222-b4da-4085-ab3c-1f288df34f82.jpg,05586_Stropharia_ambigua,70,11,train_mini/05586_Stropharia_ambigua/ba3ea222-b4da-4085-ab3c-1f288df34f82.jpg
Flavopunctelia flaventior,375,500,2014-03-17,37.95221,-122.13615,5409,Flavopunctelia,flaventior,a17d8b4d-59be-4157-8833-c031c223bbbd.jpg,05409_Flavopunctelia_flaventior,76,201,train_mini/05409_Flavopunctelia_flaventior/a17d8b4d-59be-4157-8833-c031c223bbbd.jpg
Flavopunctelia flaventior,375,500,2014-03-15,37.9035,-122.01849,5409,Flavopunctelia,flaventior,67206c39-71eb-4a2f-bbfd-901af963dbab.jpg,05409_Flavopunctelia_flaventior,74,201,train_mini/05409_Flavopunctelia_flaventior/67206c39-71eb-4a2f-bbfd-901af963dbab.jpg
Suillellus amygdalinus,500,347,2014-03-22,37.46784,-122.28234,5606,Suillellus,amygdalinus,e0154f35-d174-4b8a-91a7-a268ddc2c27c.jpg,05606_Suillellus_amygdalinus,81,188,train_mini/05606_Suillellus_amygdalinus/e0154f35-d174-4b8a-91a7-a268ddc2c27c.jpg
Stereum hirsutum,375,500,2014-03-28,37.89405,-122.57324,5711,Stereum,hirsutum,7ef697ec-9df6-4496-8397-5eed275efa66.jpg,05711_Stereum_hirsutum,87,70,train_mini/05711_Stereum_hirsutum/7ef697ec-9df6-4496-8397-5eed275efa66.jpg
Annulohypoxylon thouarsianum,375,500,2014-03-28,37.89553,-122.57522,5468,Annulohypoxylon,thouarsianum,bcb0318f-cad5-4d43-83bb-008550c401ff.jpg,05468_Annulohypoxylon_thouarsianum,87,126,train_mini/05468_Annulohypoxylon_thouarsianum/bcb0318f-cad5-4d43-83bb-008550c401ff.jpg
Leucopaxillus gentianeus,500,375,2014-03-28,37.89181,-122.56856,5589,Leucopaxillus,gentianeus,cc5eeb81-89e9-4a05-8176-f4cd45a96b74.jpg,05589_Leucopaxillus_gentianeus,87,308,train_mini/05589_Leucopaxillus_gentianeus/cc5eeb81-89e9-4a05-8176-f4cd45a96b74.jpg
Laetiporus gilbertsonii,375,500,2014-03-28,37.89197,-122.56855,5661,Laetiporus,gilbertsonii,43b4b645-1fab-4c39-9a0b-9662cb3125bd.jpg,05661_Laetiporus_gilbertsonii,87,105,train_mini/05661_Laetiporus_gilbertsonii/43b4b645-1fab-4c39-9a0b-9662cb3125bd.jpg
Hypogymnia physodes,360,480,2014-03-29,37.89224,-122.57137,5410,Hypogymnia,physodes,8b917642-0d5c-4854-96d8-974cb146596b.jpg,05410_Hypogymnia_physodes,88,12,train_mini/05410_Hypogymnia_physodes/8b917642-0d5c-4854-96d8-974cb146596b.jpg
Usnea rubicunda,360,480,2014-03-29,37.89224,-122.57137,5420,Usnea,rubicunda,94c2e241-7501-4034-8031-e776743d8f88.jpg,05420_Usnea_rubicunda,88,34,train_mini/05420_Usnea_rubicunda/94c2e241-7501-4034-8031-e776743d8f88.jpg
Lactarius rubidus,373,500,2014-03-28,37.89709,-122.57568,5706,Lactarius,rubidus,efb1cbc6-07f0-46af-bd0c-6dfdbcfe4977.jpg,05706_Lactarius_rubidus,87,125,train_mini/05706_Lactarius_rubidus/efb1cbc6-07f0-46af-bd0c-6dfdbcfe4977.jpg
Kretzschmaria deusta,373,500,2014-03-29,37.89803,-122.57612,5469,Kretzschmaria,deusta,7d3afdca-bd25-4466-af1e-4ef5fdba35d3.jpg,05469_Kretzschmaria_deusta,88,246,train_mini/05469_Kretzschmaria_deusta/7d3afdca-bd25-4466-af1e-4ef5fdba35d3.jpg
Mycena haematopus,375,500,2014-03-28,37.89322,-122.57256,5536,Mycena,haematopus,f747f663-14c0-4728-86a1-af757b2ace00.jpg,05536_Mycena_haematopus,87,304,train_mini/05536_Mycena_haematopus/f747f663-14c0-4728-86a1-af757b2ace00.jpg
Ganoderma applanatum,500,375,2014-03-28,37.89322,-122.57256,5677,Ganoderma,applanatum,4ce0246f-5245-4353-a767-cc0c9f8a6a28.jpg,05677_Ganoderma_applanatum,87,85,train_mini/05677_Ganoderma_applanatum/4ce0246f-5245-4353-a767-cc0c9f8a6a28.jpg
Lactarius rubidus,375,500,2014-03-28,37.89322,-122.57256,5706,Lactarius,rubidus,9144bde5-f147-4776-8e7a-04ae9030af9e.jpg,05706_Lactarius_rubidus,87,125,train_mini/05706_Lactarius_rubidus/9144bde5-f147-4776-8e7a-04ae9030af9e.jpg
